sep=,
Time , x , y , z
"2017-03-26 16:08:35.298" , "-0.9190000295639038" , "7.660999774932861" , "5.515999794006348"
"2017-03-26 16:08:35.464" , "-0.3059999942779541" , "7.660999774932861" , "5.97599983215332"
"2017-03-26 16:08:35.662" , "-0.6119999885559082" , "7.660999774932861" , "5.822000026702881"
"2017-03-26 16:08:35.862" , "-0.45899999141693115" , "7.507999897003174" , "6.129000186920166"
"2017-03-26 16:08:36.061" , "-0.9190000295639038" , "7.814000129699707" , "5.669000148773193"
"2017-03-26 16:08:36.271" , "-0.6119999885559082" , "7.814000129699707" , "5.36299991607666"
"2017-03-26 16:08:36.470" , "0.0" , "8.27400016784668" , "4.75"
"2017-03-26 16:08:36.662" , "-0.15299999713897705" , "7.202000141143799" , "4.75"
"2017-03-26 16:08:36.862" , "0.15299999713897705" , "3.2170000076293945" , "5.822000026702881"
"2017-03-26 16:08:37.062" , "-0.15299999713897705" , "6.129000186920166" , "10.11299991607666"
"2017-03-26 16:08:37.285" , "-1.684999942779541" , "4.75" , "3.677000045776367"
"2017-03-26 16:08:37.465" , "-1.225000023841858" , "5.056000232696533" , "11.95199966430664"
"2017-03-26 16:08:37.661" , "5.669000148773193" , "-2.2980000972747803" , "-0.3059999942779541"
"2017-03-26 16:08:37.927" , "-14.097000122070313" , "-11.33899974822998" , "-18.847000122070313"
"2017-03-26 16:08:38.057" , "0.15299999713897705" , "2.4509999752044678" , "18.847000122070313"
"2017-03-26 16:08:38.256" , "0.765999972820282" , "4.13700008392334" , "7.047999858856201"
"2017-03-26 16:08:38.459" , "2.2980000972747803" , "6.129000186920166" , "7.047999858856201"
"2017-03-26 16:08:38.656" , "4.289999961853027" , "6.434999942779541" , "5.056000232696533"
"2017-03-26 16:08:38.857" , "-0.3059999942779541" , "1.531999945640564" , "11.031999588012695"
"2017-03-26 16:08:39.058" , "1.225000023841858" , "1.378999948501587" , "11.33899974822998"
"2017-03-26 16:08:39.259" , "1.0720000267028809" , "2.1449999809265137" , "7.355000019073486"
"2017-03-26 16:08:39.462" , "-0.6119999885559082" , "2.2980000972747803" , "5.209000110626221"
"2017-03-26 16:08:39.657" , "-1.684999942779541" , "4.75" , "5.669000148773193"
"2017-03-26 16:08:39.873" , "4.442999839782715" , "7.047999858856201" , "13.944000244140625"
"2017-03-26 16:08:40.056" , "4.13700008392334" , "7.814000129699707" , "3.5239999294281006"
"2017-03-26 16:08:40.257" , "0.3059999942779541" , "6.434999942779541" , "9.960000038146973"
"2017-03-26 16:08:40.465" , "1.531999945640564" , "6.129000186920166" , "5.209000110626221"
"2017-03-26 16:08:40.667" , "-2.6040000915527344" , "5.97599983215332" , "4.9029998779296875"
"2017-03-26 16:08:40.933" , "0.45899999141693115" , "8.121000289916992" , "6.742000102996826"
"2017-03-26 16:08:41.057" , "-1.0720000267028809" , "8.427000045776367" , "4.442999839782715"
"2017-03-26 16:08:41.256" , "-0.3059999942779541" , "7.202000141143799" , "4.9029998779296875"
"2017-03-26 16:08:41.462" , "-1.225000023841858" , "7.814000129699707" , "6.589000225067139"
"2017-03-26 16:08:41.658" , "-0.6119999885559082" , "7.814000129699707" , "5.056000232696533"
"2017-03-26 16:08:41.856" , "-1.0720000267028809" , "7.507999897003174" , "5.97599983215332"
"2017-03-26 16:08:42.057" , "0.0" , "6.589000225067139" , "1.225000023841858"
"2017-03-26 16:08:42.392" , "0.0" , "7.814000129699707" , "3.5239999294281006"
"2017-03-26 16:08:42.466" , "-0.45899999141693115" , "5.97599983215332" , "1.225000023841858"
"2017-03-26 16:08:42.665" , "4.13700008392334" , "5.669000148773193" , "9.5"
"2017-03-26 16:08:42.873" , "2.4509999752044678" , "-0.45899999141693115" , "13.331000328063965"
"2017-03-26 16:08:43.065" , "11.798999786376953" , "-1.378999948501587" , "-8.88700008392334"
"2017-03-26 16:08:43.265" , "-1.8380000591278076" , "0.6119999885559082" , "4.75"
"2017-03-26 16:08:43.466" , "2.6040000915527344" , "0.45899999141693115" , "9.5"
"2017-03-26 16:08:43.697" , "1.8380000591278076" , "-0.6119999885559082" , "9.807000160217285"
"2017-03-26 16:08:43.886" , "8.27400016784668" , "-0.15299999713897705" , "8.88700008392334"
"2017-03-26 16:08:44.088" , "5.36299991607666" , "-0.765999972820282" , "7.507999897003174"
"2017-03-26 16:08:44.265" , "5.056000232696533" , "0.15299999713897705" , "6.742000102996826"
"2017-03-26 16:08:44.462" , "2.6040000915527344" , "4.442999839782715" , "10.878999710083008"
"2017-03-26 16:08:44.683" , "4.5970001220703125" , "4.442999839782715" , "3.371000051498413"
"2017-03-26 16:08:44.862" , "3.677000045776367" , "3.9839999675750732" , "10.11299991607666"
"2017-03-26 16:08:45.094" , "5.97599983215332" , "5.36299991607666" , "10.265999794006348"
"2017-03-26 16:08:45.284" , "2.6040000915527344" , "3.5239999294281006" , "10.72599983215332"
"2017-03-26 16:08:45.558" , "-3.9839999675750732" , "2.757999897003174" , "8.734000205993652"
"2017-03-26 16:08:45.656" , "1.8380000591278076" , "4.9029998779296875" , "6.742000102996826"
"2017-03-26 16:08:45.856" , "2.2980000972747803" , "6.2820000648498535" , "4.13700008392334"
"2017-03-26 16:08:46.056" , "0.3059999942779541" , "7.9679999351501465" , "5.36299991607666"
"2017-03-26 16:08:46.256" , "-0.3059999942779541" , "7.814000129699707" , "2.9110000133514404"
"2017-03-26 16:08:46.462" , "4.289999961853027" , "8.121000289916992" , "2.9110000133514404"
"2017-03-26 16:08:46.656" , "3.8299999237060547" , "6.2820000648498535" , "2.6040000915527344"
