sep=,
Time , x , y , z
"2017-03-26 15:57:19.648" , "-0.45899999141693115" , "6.742000102996826" , "7.047999858856201"
"2017-03-26 15:57:19.846" , "-0.3059999942779541" , "6.589000225067139" , "7.047999858856201"
"2017-03-26 15:57:20.046" , "-0.45899999141693115" , "6.589000225067139" , "7.202000141143799"
"2017-03-26 15:57:20.249" , "-0.45899999141693115" , "6.589000225067139" , "7.355000019073486"
"2017-03-26 15:57:20.452" , "-0.3059999942779541" , "6.2820000648498535" , "7.202000141143799"
"2017-03-26 15:57:20.646" , "0.0" , "6.589000225067139" , "7.047999858856201"
"2017-03-26 15:57:20.846" , "-0.15299999713897705" , "6.2820000648498535" , "7.507999897003174"
"2017-03-26 15:57:21.046" , "0.0" , "6.434999942779541" , "7.047999858856201"
"2017-03-26 15:57:21.246" , "-0.3059999942779541" , "6.434999942779541" , "7.507999897003174"
"2017-03-26 15:57:21.452" , "-0.3059999942779541" , "6.2820000648498535" , "7.047999858856201"
"2017-03-26 15:57:21.649" , "-0.45899999141693115" , "6.434999942779541" , "7.660999774932861"
"2017-03-26 15:57:21.846" , "-0.15299999713897705" , "6.434999942779541" , "6.894999980926514"
"2017-03-26 15:57:22.046" , "0.0" , "6.589000225067139" , "6.742000102996826"
"2017-03-26 15:57:22.246" , "-0.15299999713897705" , "6.742000102996826" , "7.202000141143799"
"2017-03-26 15:57:22.455" , "-0.15299999713897705" , "6.589000225067139" , "6.894999980926514"
"2017-03-26 15:57:22.648" , "0.0" , "6.589000225067139" , "7.355000019073486"
"2017-03-26 15:57:22.848" , "0.0" , "6.894999980926514" , "6.894999980926514"
"2017-03-26 15:57:23.126" , "-0.765999972820282" , "6.2820000648498535" , "7.507999897003174"
"2017-03-26 15:57:23.254" , "-0.45899999141693115" , "6.434999942779541" , "7.202000141143799"
"2017-03-26 15:57:23.452" , "-0.15299999713897705" , "6.434999942779541" , "7.507999897003174"
"2017-03-26 15:57:23.647" , "-0.3059999942779541" , "6.2820000648498535" , "7.355000019073486"
"2017-03-26 15:57:23.847" , "-0.3059999942779541" , "6.2820000648498535" , "7.507999897003174"
"2017-03-26 15:57:24.047" , "-0.3059999942779541" , "6.129000186920166" , "7.355000019073486"
"2017-03-26 15:57:24.247" , "-0.15299999713897705" , "6.2820000648498535" , "7.355000019073486"
"2017-03-26 15:57:24.453" , "-0.3059999942779541" , "6.2820000648498535" , "7.660999774932861"
"2017-03-26 15:57:24.646" , "0.0" , "6.434999942779541" , "7.202000141143799"
"2017-03-26 15:57:24.846" , "-0.15299999713897705" , "6.434999942779541" , "7.355000019073486"
"2017-03-26 15:57:25.050" , "-0.3059999942779541" , "6.434999942779541" , "7.355000019073486"
"2017-03-26 15:57:25.250" , "-0.15299999713897705" , "6.434999942779541" , "7.202000141143799"
"2017-03-26 15:57:25.456" , "-0.15299999713897705" , "6.434999942779541" , "6.894999980926514"
"2017-03-26 15:57:25.651" , "-0.3059999942779541" , "6.434999942779541" , "7.355000019073486"
"2017-03-26 15:57:25.846" , "-0.15299999713897705" , "6.434999942779541" , "7.202000141143799"
"2017-03-26 15:57:26.046" , "-0.3059999942779541" , "6.589000225067139" , "7.355000019073486"
"2017-03-26 15:57:26.246" , "-0.15299999713897705" , "6.129000186920166" , "6.742000102996826"
"2017-03-26 15:57:26.452" , "-0.3059999942779541" , "6.2820000648498535" , "8.121000289916992"
"2017-03-26 15:57:26.646" , "-0.15299999713897705" , "6.434999942779541" , "6.894999980926514"
"2017-03-26 15:57:26.846" , "0.0" , "6.434999942779541" , "7.047999858856201"
"2017-03-26 15:57:27.053" , "-0.3059999942779541" , "6.434999942779541" , "7.202000141143799"
"2017-03-26 15:57:28.253" , "-0.15299999713897705" , "6.434999942779541" , "7.202000141143799"
"2017-03-26 15:57:28.455" , "-0.3059999942779541" , "6.434999942779541" , "7.202000141143799"
"2017-03-26 15:57:28.653" , "-0.3059999942779541" , "6.589000225067139" , "7.202000141143799"
"2017-03-26 15:57:28.846" , "-0.45899999141693115" , "6.589000225067139" , "6.894999980926514"
"2017-03-26 15:57:29.046" , "-0.3059999942779541" , "6.434999942779541" , "7.202000141143799"
"2017-03-26 15:57:29.452" , "-0.3059999942779541" , "6.434999942779541" , "7.047999858856201"
"2017-03-26 15:57:29.653" , "-0.3059999942779541" , "6.589000225067139" , "7.202000141143799"
"2017-03-26 15:57:29.846" , "-0.15299999713897705" , "6.589000225067139" , "7.047999858856201"
"2017-03-26 15:57:30.053" , "-0.3059999942779541" , "6.434999942779541" , "7.355000019073486"
"2017-03-26 15:57:30.247" , "-0.15299999713897705" , "6.434999942779541" , "7.202000141143799"
"2017-03-26 15:57:30.452" , "-0.15299999713897705" , "6.434999942779541" , "7.047999858856201"
"2017-03-26 15:57:30.647" , "-0.3059999942779541" , "6.434999942779541" , "7.355000019073486"
"2017-03-26 15:57:30.847" , "-0.3059999942779541" , "6.434999942779541" , "7.047999858856201"
"2017-03-26 15:57:31.047" , "-0.3059999942779541" , "6.434999942779541" , "7.355000019073486"
"2017-03-26 15:57:31.247" , "-0.3059999942779541" , "6.2820000648498535" , "7.202000141143799"
"2017-03-26 15:57:31.452" , "-0.15299999713897705" , "6.589000225067139" , "7.355000019073486"
"2017-03-26 15:57:31.655" , "0.15299999713897705" , "6.589000225067139" , "7.047999858856201"
"2017-03-26 15:57:31.846" , "-0.15299999713897705" , "6.434999942779541" , "7.202000141143799"
"2017-03-26 15:57:32.246" , "-0.15299999713897705" , "6.434999942779541" , "7.355000019073486"
